LessonNum	QuestionNum	Question	Answer1	Answer2	Answer3	Answer4	Answer5	Answer6	Correct	CB	CDT	MB	MDT
548	2	Twelve to eighteen feet is the length	of an Eskimo dog sled	of the whip used by the Eskimo	at which a whip is effective	both B and C			2	1	2003-06-07 15:18:55	1	2003-07-23 16:37:07
548	3	An Eskimo uses his whip	to kill game when food is scarce	as a weapon when fighting other Eskimo tribes	with amazing accuracy	hesitantly			3	1	2003-06-07 15:18:55	1	2003-07-23 16:37:07
548	4	According to the author, an Eskimo may be described as	barbarian	primitive	a savage	fierce			2	1	2003-06-07 15:18:55	1	2003-07-23 16:37:07
548	5	In the author's opinion, the Eskimo is most influenced by	the white man	his environment	his dogs	his nomadic existence			2	1	2003-06-07 15:18:55	1	2003-07-23 16:37:07
548	6	The Eskimo seems indifferent to the welfare of his animals because	he is naturally cruel	he dislikes dogs	he thinks of them as workers instead of pets	dogs are plentiful, and he can always buy new ones			3	1	2003-06-07 15:18:55	1	2003-07-23 16:37:07
548	7	Eskimo dogs	very seldom wander	sleep in specially prepared igloos	must be rounded up every morning	sleep in the home during severe weather			1	1	2003-06-07 15:18:55	1	2003-07-23 16:37:07
548	8	An Eskimo dog in his own region is	often disloyal	gentle in spite of his treatment	savage	a good pet for children			3	1	2003-06-07 15:18:55	1	2003-07-23 16:37:07
548	9	The writer implies that if the Eskimo dog were not treated severely, he would probably	die from being pampered too much	become too &quot;soft&quot; to be an efficient working dog	attack the Eskimo family for food	make a valuable pet for Eskimo children			2	1	2003-06-07 15:18:55	1	2003-07-23 16:37:07
548	10	Implied but not stated:	Necessities imposed by the environment play a large role in shaping man's attitudes toward the animal world.	The Eskimo is indifferent to the welfare of his animals.	All Eskimos are savagely cruel.	Environment plays no part in shaping our attitudes.			1	1	2003-06-07 15:18:55	1	2003-08-19 08:56:30
549	1								3	1	2003-06-07 15:18:55	1	2003-06-07 15:18:55
549	2								2	1	2003-06-07 15:18:55	1	2003-06-07 15:18:55
549	3								4	1	2003-06-07 15:18:55	1	2003-06-07 15:18:55
549	4								1	1	2003-06-07 15:18:55	1	2003-06-07 15:18:55
549	5								1	1	2003-06-07 15:18:55	1	2003-06-07 15:18:55
549	6								3	1	2003-06-07 15:18:55	1	2003-06-07 15:18:55
549	7								2	1	2003-06-07 15:18:55	1	2003-06-07 15:18:55
549	8								4	1	2003-06-07 15:18:55	1	2003-06-07 15:18:55
549	9								2	1	2003-06-07 15:18:55	1	2003-06-07 15:18:55
549	10								1	1	2003-06-07 15:18:55	1	2003-06-07 15:18:55
550	1	Tornadoes usually occur on	hot days	cold days	rainy days	hot and humid days			4	1	2003-06-07 15:18:55	1	2003-07-23 16:40:52
550	2	The twister's color is caused by	what it picks up	the color of the sky	snow	the sun			1	1	2003-06-07 15:18:55	1	2003-07-23 16:40:52
550	3	A tornado	travels in a straight line	meanders	travels at a constant speed	stays on the ground at all times			2	1	2003-06-07 15:18:55	1	2003-07-23 16:40:52
550	4	The speed of a tornado is	25 to 40 miles per day	85 miles per hour	25 to 40 miles per hour	10 miles per hour			3	1	2003-06-07 15:18:55	1	2003-07-23 16:40:52
550	5	The average width of the path of the funnel is	the width of its finger	less than 40 yards	about 400 yards	25 miles			3	1	2003-06-07 15:18:55	1	2003-07-23 16:40:52
550	6	The sound which announces the coming of a tornado is similar to that made by	hundreds of jets	a diesel engine	thunder and lightning	a vortex			1	1	2003-06-07 15:18:55	1	2003-08-19 08:57:25
550	7	A building in the path of a tornado most likely would	lose its roof	be partially destroyed	be totally destroyed	escape damage			3	1	2003-06-07 15:18:55	1	2003-07-23 16:40:52
550	8	According to this article, the winds of a tornado	have been clocked at 500 miles per hour	are estimated at up to 500 miles per hour	drop the pressure 40 per cent	travel at 16 miles per hour			2	1	2003-06-07 15:18:56	1	2003-07-23 16:40:52
550	9	Usually a tornado is spent after traveling about	6 miles	50 miles	400 yards	16 miles			4	1	2003-06-07 15:18:56	1	2003-08-19 08:57:44
550	10	Implied but not stated:	The tornado's lifetime is as brief as it is violent.	Tornadoes are caused by sheet lightning.	Nature is sometimes destructive.	A tornado is a supernatural phenomenon.			3	1	2003-06-07 15:18:56	1	2003-07-23 16:40:52
551	1	The statement that child prodigies &quot;burn themselves out&quot; is	a belief of the author	medically proven	true	discussed by the author			4	1	2003-06-07 15:18:56	1	2003-07-23 16:42:46
551	2	The survey of bright children was made to	prove that child prodigies overtax their brains	prove that child prodigies don't overtax their brains	find out what happened to child prodigies when they became adults	discover the percentage of mentally ill among the gifted			3	1	2003-06-07 15:18:56	1	2003-07-23 16:42:46
551	3	Intelligence tests showed that	bright children do not make bright adults	between childhood and adulthood there is a considerable loss of intelligence	bright children were also bright adults	as adults the gifted make much lower scores on intelligence tests			3	1	2003-06-07 15:18:56	1	2003-07-23 16:42:46
551	4	Generally speaking, it was found that as a group the gifted	were in poor physical health	enjoyed good mental health	enjoyed good physical health	both B and C			4	1	2003-06-07 15:18:56	1	2003-07-23 16:42:46
551	5	Of the number of gifted who went to college	70 per cent graduated with honors	30 per cent graduated	70 did not graduate	30 per cent graduated with honors			4	1	2003-06-07 15:18:56	1	2003-07-23 16:42:46
551	6	The survey revealed that the women in the group	had all married	who remained single had white-collar jobs	tended to marry wealthy men	showed a higher degree of mental illness			2	1	2003-06-07 15:18:56	1	2003-07-23 16:42:47
551	7	From the group of 1,500 came	90 books	1,500 books	100 magazine articles	both B and C			1	1	2003-06-07 15:18:56	1	2003-07-23 16:42:47
551	8	The average income of the gifted was	only slightly higher than the country's average	considerably higher than the country's average	slightly lower than the country's average	nearly equal to the country's average			2	1	2003-06-07 15:18:56	1	2003-07-23 16:42:47
551	9	The survey of 1,500 gifted persons indicated that	the gifted become wealthy enough to live in ivory towers	gifted children become successful adults	comparatively, there is a greater degree of maladjustment among the gifted	gifted people are not very practical			2	1	2003-06-07 15:18:56	1	2003-07-23 16:42:47
551	10	Implied but not stated:	Eighty-four per cent of the group were married.	The average child makes a better mental adjustment than the gifted.	There exists no foolproof yardstick for predicting success.	A gifted child is a strange child.			3	1	2003-06-07 15:18:56	1	2003-07-23 16:42:47
552	1	The reasons why birds don't get lost on migratory flights	have been known to scientists for years	have only recently been discovered	are known by everyone	will probably remain a mystery			2	1	2003-06-07 15:18:56	1	2003-07-23 16:44:42
552	2	During daylight hours, birds	don't migrate	rely on the sun for guidance	are more apt to get lost	rely on landmarks			2	1	2003-06-07 15:18:56	1	2003-07-23 16:44:42
552	3	Birds that fly mainly at night follow	the stars	the moon	artificial stars	the lights of cities			1	1	2003-06-07 15:18:56	1	2003-07-23 16:44:42
552	4	The bird mentioned in this article	was captured and put in a cage by scientists	had spent its lifetime in a cage	was an oriole	both B and C			2	1	2003-06-07 15:18:56	1	2003-07-23 16:44:42
552	5	The experiment with the warbler indicated that	birds have to be taught to navigate	a bird that has been caged will not migrate	some birds cannot fly at night	some birds seem instinctively to follow the stars when flying at night			4	1	2003-06-07 15:18:56	1	2003-07-23 16:44:42
552	6	Under artificial stars, the bird in the cage	tried to fly in the same direction as birds not caged	changed direction when the position of the stars was changed	would not fly at all	both A and B			4	1	2003-06-07 15:18:56	1	2003-07-23 16:44:42
552	7	Warblers migrate	from North America to the Falkland Islands	only once during their lifetime	using what is apparently an inborn navigational ability	when they Are freed from their cages			3	1	2003-06-07 15:18:56	1	2003-07-23 16:44:42
552	8	When the stars are hidden by clouds, warblers find their way by	mountain ranges	coast lines	river courses	A,B,and C			4	1	2003-06-07 15:18:56	1	2003-08-19 08:58:17
552	9	In total darkness, warblers	circle helplessly	fly by radar	use landmarks	use the moon			1	1	2003-06-07 15:18:56	1	2003-07-23 16:44:42
552	10	This article is a good example of the way scientists	jump to conclusions	discover workable answers to general questions by studying particular cases	formulate a law and then investigate	are frustrated by the habits of animals			2	1	2003-06-07 15:18:56	1	2003-08-19 08:58:39
553	1	The main purpose of this article is to	describe how botanists investigate plants	give information on unusual plants	arouse sympathy for nematodes	warn people of dangerous plants			2	1	2003-06-07 15:18:56	1	2003-07-23 16:47:57
553	2	The plants mentioned in this article	trap and consume live animals	trap dead animals	trap but don't consume live animals	kill for pleasure			1	1	2003-06-07 15:18:56	1	2003-07-23 16:47:57
553	3	The plants featured in this article	can be seen under a microscope	are called molds	can be seen with the naked eye	both A and B			4	1	2003-06-07 15:18:56	1	2003-07-23 16:47:57
553	4	One of the plants is called the &quot;lethal lollipop &quot; because it	is sweet	is not deadly	looks like a twig with suckers along its side	has a head resembling a lollipop			3	1	2003-06-07 15:18:56	1	2003-07-23 16:47:57
553	5	The &quot;lethal lollipop&quot; traps its victims	as a spider catches a fly	as a man catches a rabbit	as flypaper traps a fly	by stinging them with spearlike filaments			3	1	2003-06-07 15:18:56	1	2003-07-23 16:47:57
553	6	A nematode is a	tiny worm	filament	tiny knob	fungus			1	1	2003-06-07 15:18:56	1	2003-07-23 16:47:57
553	7	The name given by scientists to the second plant mentioned in this article is	nematode	the &quot;killer fungus&quot;	the hangman	not mentioned			4	1	2003-06-07 15:18:56	1	2003-07-23 16:47:57
553	8	The second plant most closely resembles	a short twig	a long rod with loops	a lariat	a cornstalk			2	1	2003-06-07 15:18:56	1	2003-08-19 08:59:12
553	9	The victim of the second plant suffers death by	a form of stabbing	poisoning	starvation	both A and B			1	1	2003-06-07 15:18:56	1	2003-07-23 16:47:57
553	10	The methods of the two killer plants	are exactly the same in all phases	differ in their manner of consuming the victim	differ only in their method of trapping	are totally different in all phases			3	1	2003-06-07 15:18:56	1	2003-07-23 16:47:57
554	1	W. C. Handy's father was a	lawyer	doctor	minister	cotton picker			3	1	2003-06-07 15:18:56	1	2003-07-23 16:50:45
554	2	Handy's father's opposition to his son's career was	very strong	weak	indifferent	nonexistent			1	1	2003-06-07 15:18:56	1	2003-07-23 16:50:45
554	3	Many of Handy's songs could be called musical interpretations of the Negro's	tragedies	religion	happiness	poetry			1	1	2003-06-07 15:18:56	1	2003-07-23 16:50:45
554	4	W. C. Handy wrote more than	eighty songs	one hundred songs	twenty songs	sixty songs			4	1	2003-06-07 15:18:56	1	2003-07-23 16:50:45
554	5	The success of &quot;St. Louis Blues&quot; enabled Handy to become a	composer	publisher	trumpet player	biographer			2	1	2003-06-07 15:18:56	1	2003-07-23 16:50:46
554	6	The &quot;St. Louis Blues&quot; was written in	1944	1954	1914	1924			3	1	2003-06-07 15:18:56	1	2003-07-23 16:50:46
554	7	Negro folk music shows the Negro's ability	to inspire song writers	to express his feelings in song	to cry because of his hunger	both B and C			2	1	2003-06-07 15:18:56	1	2003-07-23 16:50:46
554	8	By &quot;syncopation of life&quot; the author probably means	sorrows of life	joys of life	jazz	both A and B			4	1	2003-06-07 15:18:56	1	2003-07-23 16:50:46
